core_family,baseline_hits,baseline_rate,trait,value,trait_hits,trait_total,trait_rate,lift,lift_diff,baseline_rate_per_100k
17,307,0.008734991179650601,seed_consecutive_pairs,2,52,6272,0.008290816326530613,0.9491499368477032,-0.00044417485311998815,873.4991179650601
17,307,0.008734991179650601,seed_trail_band,4-6,88,10571,0.008324661810613945,0.9530246384229241,-0.00041032936903665634,873.4991179650601
17,307,0.008734991179650601,seed_even_count,1,74,8736,0.00847069597069597,0.9697429335051484,-0.00026429520895463084,873.4991179650601
17,307,0.008734991179650601,seed_even_count,2,113,13273,0.008513523694718602,0.974645940633811,-0.00022146748493199857,873.4991179650601
17,307,0.008734991179650601,seed_lead_band,7-9,90,10530,0.008547008547008548,0.9784793563295192,-0.00018798263264205306,873.4991179650601
17,307,0.008734991179650601,seed_sum_mod2,0,151,17636,0.008562032206849625,0.9801992962278074,-0.00017295897280097602,873.4991179650601
17,307,0.008734991179650601,seed_mirror_pairs_any,yes,142,16363,0.00867811526003789,0.9934887261540446,-5.687591961271027e-05,873.4991179650601
18,295,0.008393558299664258,seed_structure,AABB,5,946,0.005285412262156448,0.6296986419177985,-0.0031081460375078094,839.3558299664257
18,295,0.008393558299664258,seed_prime_count,4,5,933,0.0053590568060021436,0.6384725779788181,-0.003034501493662114,839.3558299664257
18,295,0.008393558299664258,seed_high_count,0,12,2149,0.005583992554676594,0.6652711943276731,-0.0028095657449876636,839.3558299664257
18,295,0.008393558299664258,seed_spread_band,0-3,26,4586,0.0056694286960314,0.6754499693244732,-0.0027241296036328577,839.3558299664257
18,295,0.008393558299664258,seed_sum_lastdigit,9,20,3480,0.005747126436781609,0.6847067991428015,-0.0026464318628826485,839.3558299664257
18,295,0.008393558299664258,seed_repeat_digit,6,10,1714,0.005834305717619603,0.6950932500049444,-0.0025592525820446544,839.3558299664257
18,295,0.008393558299664258,seed_sum_lastdigit,6,23,3489,0.006592146746918888,0.7853816595498686,-0.0018014115527453696,839.3558299664257
18,295,0.008393558299664258,seed_repeat_digit,3,12,1714,0.007001166861143524,0.8341119000059333,-0.0013923914385207334,839.3558299664257
18,295,0.008393558299664258,seed_even_count,1,62,8736,0.007097069597069597,0.8455376544359595,-0.0012964887025946606,839.3558299664257
18,295,0.008393558299664258,seed_repeat_digit,9,12,1682,0.007134363852556481,0.8499808541083054,-0.001259194447107777,839.3558299664257
18,295,0.008393558299664258,seed_sum_lastdigit,3,26,3483,0.007464829170255527,0.8893521559925449,-0.0009287291294087308,839.3558299664257
18,295,0.008393558299664258,seed_sum_band,0-9,19,2452,0.007748776508972268,0.9231813531672519,-0.0006447817906919898,839.3558299664257
18,295,0.008393558299664258,seed_sum_mod3,1,92,11808,0.007791327913279133,0.9282508842037573,-0.0006022303863851249,839.3558299664257
18,295,0.008393558299664258,seed_high_count,4,17,2153,0.007895959126799815,0.9407165405779875,-0.0004975991728644429,839.3558299664257
18,295,0.008393558299664258,seed_sum_band,18-26,129,16140,0.007992565055762083,0.9522260727112344,-0.00040099324390217503,839.3558299664257
18,295,0.008393558299664258,seed_repeat_digit,4,14,1749,0.008004574042309892,0.9536568111560118,-0.00038898425735436545,839.3558299664257
18,295,0.008393558299664258,seed_prime_count,1,98,12149,0.008066507531484073,0.9610355040730143,-0.000327050768180185,839.3558299664257
18,295,0.008393558299664258,seed_spread_band,4-6,124,15348,0.008079228563982278,0.9625510749482074,-0.0003143297356819792,839.3558299664257
18,295,0.008393558299664258,seed_prime_count,2,98,12114,0.008089813438996203,0.9638121461930866,-0.0003037448606680541,839.3558299664257
18,295,0.008393558299664258,seed_lead_band,0-3,114,14064,0.008105802047781569,0.965717012784173,-0.00028775625188268844,839.3558299664257
18,295,0.008393558299664258,seed_consecutive_pairs,1,133,16392,0.008113714006832601,0.9666596355394529,-0.00027984429283165607,839.3558299664257
18,295,0.008393558299664258,seed_trail_band,4-6,86,10571,0.008135464951281809,0.9692510209415269,-0.0002580933483824488,839.3558299664257
18,295,0.008393558299664258,seed_unique_count,2,18,2212,0.0081374321880651,0.9694853955313085,-0.0002561261115991576,839.3558299664257
18,295,0.008393558299664258,seed_trail_band,0-3,114,13955,0.008169115012540308,0.9732600550194633,-0.00022444328712394913,839.3558299664257
18,295,0.008393558299664258,seed_mirror_pairs_any,no,154,18783,0.008198903263589416,0.9768089969563174,-0.0001946550360748412,839.3558299664257
18,295,0.008393558299664258,seed_sum_mod2,1,144,17510,0.008223872073101084,0.9797837555295278,-0.00016968622656317323,839.3558299664257
18,295,0.008393558299664258,seed_vtrac_unique,3,166,20147,0.008239440115153622,0.98163851622776,-0.0001541181845106359,839.3558299664257
18,295,0.008393558299664258,seed_structure,AABC,126,15120,0.008333333333333333,0.9928248587570622,-6.022496633092435e-05,839.3558299664257
18,295,0.008393558299664258,seed_unique_count,3,126,15120,0.008333333333333333,0.9928248587570622,-6.022496633092435e-05,839.3558299664257
18,295,0.008393558299664258,seed_repeat_digit,7,14,1680,0.008333333333333333,0.9928248587570622,-6.022496633092435e-05,839.3558299664257
18,295,0.008393558299664258,seed_high_count,3,73,8727,0.008364844734731293,0.9965790950741221,-2.8713564932964647e-05,839.3558299664257
19,321,0.009133329539634668,seed_repeat_digit,3,10,1714,0.005834305717619603,0.6387928621540765,-0.0032990238220150644,913.3329539634667
19,321,0.009133329539634668,seed_sum_lastdigit,0,23,3589,0.006408470325996099,0.7016576264095292,-0.0027248592136385683,913.3329539634667
19,321,0.009133329539634668,seed_high_count,0,14,2149,0.006514657980456026,0.7132840167635747,-0.0026186715591786413,913.3329539634667
19,321,0.009133329539634668,seed_repeat_digit,9,11,1682,0.006539833531510107,0.7160404651042187,-0.0025934960081245607,913.3329539634667
19,321,0.009133329539634668,seed_repeat_digit,0,12,1727,0.006948465547191662,0.7607812153320814,-0.002184863992443006,913.3329539634667
19,321,0.009133329539634668,seed_repeat_digit,6,12,1714,0.007001166861143524,0.7665514345848918,-0.0021321626784911434,913.3329539634667
19,321,0.009133329539634668,seed_repeat_digit,2,13,1756,0.007403189066059226,0.8105684826034814,-0.0017301404735754417,913.3329539634667
19,321,0.009133329539634668,seed_repeat_digit,4,13,1749,0.007432818753573471,0.8138126103211626,-0.0017005107860611967,913.3329539634667
19,321,0.009133329539634668,seed_even_count,0,16,2150,0.0074418604651162795,0.8148025791494602,-0.0016914690745183881,913.3329539634667
19,321,0.009133329539634668,seed_sum_lastdigit,7,27,3623,0.007452387524151256,0.8159551773327727,-0.0016809420154834118,913.3329539634667
19,321,0.009133329539634668,seed_sum_lastdigit,5,26,3422,0.007597895967270602,0.8318867653136839,-0.001535433572364066,913.3329539634667
19,321,0.009133329539634668,seed_structure,AABC,121,15120,0.008002645502645503,0.8762024262803079,-0.001130684036989165,913.3329539634667
19,321,0.009133329539634668,seed_unique_count,3,121,15120,0.008002645502645503,0.8762024262803079,-0.001130684036989165,913.3329539634667
19,321,0.009133329539634668,seed_prime_count,0,37,4610,0.008026030368763558,0.8787628141450591,-0.0011072991708711098,913.3329539634667
19,321,0.009133329539634668,seed_consecutive_pairs,2,52,6272,0.008290816326530613,0.9077539894462457,-0.0008425132131040548,913.3329539634667
19,321,0.009133329539634668,seed_sum_lastdigit,3,29,3483,0.008326155612977318,0.9116232559928373,-0.0008071739266573494,913.3329539634667
19,321,0.009133329539634668,seed_high_count,2,113,13330,0.008477119279819955,0.9281521314908165,-0.0006562102598147122,913.3329539634667
19,321,0.009133329539634668,seed_prime_count,4,8,933,0.00857449088960343,0.9388132610778882,-0.0005588386500312379,913.3329539634667
19,321,0.009133329539634668,seed_even_count,4,19,2213,0.00858563036601898,0.9400329122869253,-0.0005476991736156882,913.3329539634667
19,321,0.009133329539634668,seed_sum_lastdigit,6,30,3489,0.008598452278589854,0.941436771910651,-0.0005348772610448138,913.3329539634667
19,321,0.009133329539634668,seed_trail_band,4-6,91,10571,0.008608457099612147,0.9425321907257584,-0.000524872440022521,913.3329539634667
19,321,0.009133329539634668,seed_consecutive_pairs,0,103,11865,0.008680994521702486,0.9504742475381792,-0.00045233501793218167,913.3329539634667
19,321,0.009133329539634668,seed_vtrac_unique,3,175,20147,0.008686156747902914,0.9510394550211706,-0.00044717279173175396,913.3329539634667
19,321,0.009133329539634668,seed_vtrac_unique,2,69,7942,0.008687987912364643,0.9512399475637624,-0.00044534162727002426,913.3329539634667
19,321,0.009133329539634668,seed_spread_band,0-3,40,4586,0.00872219799389446,0.9549855784841579,-0.00041113154574020684,913.3329539634667
19,321,0.009133329539634668,seed_prime_count,1,106,12149,0.008724997942217467,0.9552921422964956,-0.0004083315974172004,913.3329539634667
19,321,0.009133329539634668,seed_spread_band,4-6,135,15348,0.008795934323690384,0.9630589026181376,-0.00033739521594428404,913.3329539634667
19,321,0.009133329539634668,seed_repeat_digit,1,16,1810,0.008839779005524863,0.9678594172217345,-0.00029355053410980506,913.3329539634667
19,321,0.009133329539634668,seed_sum_band,27-36,22,2480,0.008870967741935484,0.9712742437945935,-0.00026236179769918364,913.3329539634667
19,321,0.009133329539634668,seed_even_count,3,78,8774,0.00888990198313198,0.9733473367574971,-0.00024342755650268687,913.3329539634667
19,321,0.009133329539634668,seed_sum_mod3,2,106,11906,0.008903074080295649,0.9747895377759217,-0.0002302554593390186,913.3329539634667
19,321,0.009133329539634668,seed_lead_band,0-3,126,14064,0.008959044368600682,0.9809176740773818,-0.0001742851710339853,913.3329539634667
19,321,0.009133329539634668,seed_trail_band,7-9,96,10620,0.00903954802259887,0.9897319464244856,-9.378151703579723e-05,913.3329539634667
19,321,0.009133329539634668,seed_mirror_pairs_any,no,170,18783,0.009050737368897407,0.9909570578419571,-8.259217073726052e-05,913.3329539634667
19,321,0.009133329539634668,seed_high_count,3,79,8727,0.009052366219777702,0.9911353992532931,-8.096331985696543e-05,913.3329539634667
19,321,0.009133329539634668,seed_sum_mod2,1,159,17510,0.009080525414049115,0.9942185239942997,-5.280412558555242e-05,913.3329539634667
19,321,0.009133329539634668,seed_sum_band,10-17,128,14074,0.009094784709393207,0.9957797613592948,-3.854483024146038e-05,913.3329539634667
19,321,0.009133329539634668,seed_lead_band,4-6,96,10552,0.009097801364670205,0.9961100522202461,-3.5528174964463005e-05,913.3329539634667
23,310,0.008820349399647187,seed_repeat_digit,2,9,1756,0.005125284738041002,0.581075023881255,-0.0036950646616061844,882.0349399647187
23,310,0.008820349399647187,seed_prime_count,4,5,933,0.0053590568060021436,0.6075787435604881,-0.003461292593645043,882.0349399647187
23,310,0.008820349399647187,seed_sum_lastdigit,6,22,3489,0.006305531670965893,0.7148845680895718,-0.002514817728681294,882.0349399647187
23,310,0.008820349399647187,seed_even_count,4,15,2213,0.006778129236330773,0.7684649359357462,-0.002042220163316414,882.0349399647187
23,310,0.008820349399647187,seed_sum_lastdigit,8,24,3478,0.006900517538815411,0.7823406110296981,-0.001919831860831776,882.0349399647187
23,310,0.008820349399647187,seed_consecutive_pairs,0,84,11865,0.007079646017699115,0.8026491578646874,-0.0017407033819480718,882.0349399647187
23,310,0.008820349399647187,seed_structure,AAAB,9,1266,0.0071090047393364926,0.8059776792539366,-0.0017113446603106942,882.0349399647187
23,310,0.008820349399647187,seed_unique_count,2,16,2212,0.007233273056057866,0.8200664994458379,-0.0015870763435893208,882.0349399647187
23,310,0.008820349399647187,seed_structure,AABB,7,946,0.007399577167019027,0.838921093909841,-0.0014207722326281596,882.0349399647187
23,310,0.008820349399647187,seed_sum_lastdigit,2,26,3501,0.007426449585832619,0.8419677327215265,-0.0013938998138145675,882.0349399647187
23,310,0.008820349399647187,seed_even_count,0,16,2150,0.0074418604651162795,0.843714928732183,-0.0013784889345309073,882.0349399647187
23,310,0.008820349399647187,seed_prime_count,3,42,5340,0.007865168539325843,0.8917071402682131,-0.0009551808603213436,882.0349399647187
23,310,0.008820349399647187,seed_sum_mod2,0,139,17636,0.007881605806305285,0.8935707021561468,-0.0009387435933419022,882.0349399647187
23,310,0.008820349399647187,seed_repeat_digit,8,14,1775,0.007887323943661971,0.8942189913675601,-0.0009330254559852154,882.0349399647187
23,310,0.008820349399647187,seed_spread_band,7-9,120,15212,0.007888509071785432,0.8943533543128089,-0.0009318403278617549,882.0349399647187
23,310,0.008820349399647187,seed_lead_band,7-9,85,10530,0.008072174738841406,0.9151763011978066,-0.0007481746608057806,882.0349399647187
23,310,0.008820349399647187,seed_even_count,2,108,13273,0.008136819106456717,0.9225053042436379,-0.0006835302931904701,882.0349399647187
23,310,0.008820349399647187,seed_repeat_digit,3,14,1714,0.008168028004667444,0.9260435879098128,-0.0006523213949797425,882.0349399647187
23,310,0.008820349399647187,seed_repeat_digit,6,14,1714,0.008168028004667444,0.9260435879098128,-0.0006523213949797425,882.0349399647187
23,310,0.008820349399647187,seed_vtrac_unique,2,65,7942,0.008184336439184085,0.9278925435211737,-0.0006360129604631014,882.0349399647187
23,310,0.008820349399647187,seed_prime_count,2,100,12114,0.008254911672445105,0.9358939536766311,-0.0005654377272020818,882.0349399647187
23,310,0.008820349399647187,seed_sum_mod3,0,95,11432,0.00831000699790063,0.9421403417684372,-0.0005103424017465566,882.0349399647187
23,310,0.008820349399647187,seed_repeat_digit,7,14,1680,0.008333333333333333,0.9447849462365591,-0.00048701606631385355,882.0349399647187
23,310,0.008820349399647187,seed_high_count,2,112,13330,0.008402100525131283,0.9525813711492389,-0.0004182488745159037,882.0349399647187
23,310,0.008820349399647187,seed_mirror_pairs_any,yes,138,16363,0.008433661309050907,0.956159549573881,-0.0003866880905962801,882.0349399647187
23,310,0.008820349399647187,seed_sum_band,0-9,21,2452,0.008564437194127243,0.9709861600799873,-0.0002559122055199436,882.0349399647187
23,310,0.008820349399647187,seed_sum_band,10-17,121,14074,0.008597413670598266,0.9747248415059568,-0.00022293572904892069,882.0349399647187
23,310,0.008820349399647187,seed_trail_band,4-6,91,10571,0.008608457099612147,0.9759768813644144,-0.0002118923000350402,882.0349399647187
23,310,0.008820349399647187,seed_prime_count,0,40,4610,0.008676789587852495,0.9837240221118185,-0.00014355981179469193,882.0349399647187
23,310,0.008820349399647187,seed_repeat_digit,0,15,1727,0.008685581933989578,0.9847208472645086,-0.00013476746565760887,882.0349399647187
23,310,0.008820349399647187,seed_vtrac_unique,3,175,20147,0.008686156747902914,0.9847860163283735,-0.00013419265174427313,882.0349399647187
23,310,0.008820349399647187,seed_high_count,1,77,8787,0.008762945260043245,0.993491851966064,-5.740413960394174e-05,882.0349399647187
24,281,0.007995219939680191,seed_repeat_digit,7,7,1680,0.004166666666666667,0.5211447212336893,-0.0038285532730135243,799.521993968019
24,281,0.007995219939680191,seed_sum_lastdigit,4,19,3579,0.005308745459625594,0.6639899214377264,-0.002686474480054597,799.521993968019
24,281,0.007995219939680191,seed_prime_count,4,5,933,0.0053590568060021436,0.670282599657478,-0.0026361631336780473,799.521993968019
24,281,0.007995219939680191,seed_sum_lastdigit,0,21,3589,0.005851212036779047,0.7318387837887417,-0.0021440079029011435,799.521993968019
24,281,0.007995219939680191,seed_even_count,4,13,2213,0.00587437867148667,0.734736344441532,-0.0021208412681935213,799.521993968019
24,281,0.007995219939680191,seed_sum_mod3,2,72,11906,0.0060473710734083655,0.7563733229395389,-0.0019478488662718254,799.521993968019
24,281,0.007995219939680191,seed_repeat_digit,8,11,1775,0.006197183098591549,0.7751110220039096,-0.0017980368410886417,799.521993968019
24,281,0.007995219939680191,seed_high_count,0,14,2149,0.006514657980456026,0.8148191081178203,-0.0014805619592241645,799.521993968019
24,281,0.007995219939680191,seed_repeat_digit,9,11,1682,0.006539833531510107,0.8179679334464564,-0.001455386408170084,799.521993968019
24,281,0.007995219939680191,seed_sum_lastdigit,6,23,3489,0.006592146746918888,0.8245109949011077,-0.001403073192761303,799.521993968019
24,281,0.007995219939680191,seed_repeat_digit,4,12,1749,0.00686106346483705,0.858145681619797,-0.0011341564748431412,799.521993968019
24,281,0.007995219939680191,seed_sum_lastdigit,7,25,3623,0.00690035881865857,0.8630605375109399,-0.0010948611210216206,799.521993968019
24,281,0.007995219939680191,seed_even_count,0,15,2150,0.0069767441860465115,0.8726144169494331,-0.0010184757536336794,799.521993968019
24,281,0.007995219939680191,seed_trail_band,0-3,102,13955,0.007309208169115012,0.9141972608957872,-0.0006860117705651788,799.521993968019
