core_family,baseline_hits,baseline_rate,trait,value,trait_hits,trait_total,lift,baseline_rate_per_100k
135,111,0.0013880378646725607,seed_even_count,1,21,19997,0.756577000063523,138.80378646725606
135,111,0.0013880378646725607,seed_last_in_core,yes,26,23987,0.7809012163871045,138.80378646725606
135,111,0.0013880378646725607,seed_sum_mod3,1,31,26722,0.8357789343868229,138.80378646725606
135,111,0.0013880378646725607,seed_high_count,0,6,4985,0.8671311230990267,138.80378646725606
135,111,0.0013880378646725607,seed_structure,AABC,44,34212,0.9265586175442366,138.80378646725606
135,111,0.0013880378646725607,seed_even_count,2,39,30072,0.9343314783258917,138.80378646725606
145,112,0.0014005427103002414,seed_high_count,4,1,4918,0.14518278336141288,140.05427103002415
145,112,0.0014005427103002414,seed_spread,<=2,2,4317,0.3307894040173401,140.05427103002415
145,112,0.0014005427103002414,seed_structure,AAAB,2,2934,0.4867136527412601,140.05427103002415
145,112,0.0014005427103002414,seed_high_count,0,4,4985,0.5729259206189998,140.05427103002415
145,112,0.0014005427103002414,seed_sum_range4_worst,7-10,6,6373,0.6722192956894039,140.05427103002415
145,112,0.0014005427103002414,seed_high_count,3,20,19954,0.7156549349217486,140.05427103002415
145,112,0.0014005427103002414,seed_sum_mod3,0,28,26368,0.7582012287621358,140.05427103002415
145,112,0.0014005427103002414,overlap_unique,0,21,19144,0.7832316913915587,140.05427103002415
145,112,0.0014005427103002414,seed_even_count,2,36,30072,0.8547592919849504,140.05427103002415
145,112,0.0014005427103002414,seed_even_count,1,25,19997,0.8926450574729067,140.05427103002415
146,134,0.0016756493141092173,seed_high_count,0,5,4985,0.5985793200497014,167.56493141092173
146,134,0.0016756493141092173,seed_spread,<=2,5,4317,0.6912017397377256,167.56493141092173
146,134,0.0016756493141092173,seed_sum_range4_worst,6-9,6,4795,0.7467573498513689,167.56493141092173
146,134,0.0016756493141092173,seed_high_count,4,7,4918,0.8494276280249828,167.56493141092173
146,134,0.0016756493141092173,seed_sum_mod3,0,38,26368,0.8600491550137661,167.56493141092173
146,134,0.0016756493141092173,overlap_unique,0,30,19289,0.9281718835961723,167.56493141092173
146,134,0.0016756493141092173,seed_high_count,1,31,19875,0.9308322538252135,167.56493141092173
146,134,0.0016756493141092173,seed_even_count,2,48,30072,0.9525675691772582,167.56493141092173
146,134,0.0016756493141092173,seed_even_count,3,32,20021,0.9538521865474088,167.56493141092173
146,134,0.0016756493141092173,seed_contains_core_pair,no,96,59954,0.9555863475430666,167.56493141092173
149,95,0.001187960334629669,seed_structure,AAAB,2,2934,0.5738097800739066,118.7960334629669
149,95,0.001187960334629669,seed_spread,<=2,3,4317,0.5849749460517172,118.7960334629669
149,95,0.001187960334629669,seed_sum_range4_worst,24-27,8,10139,0.6641909043246245,118.7960334629669
149,95,0.001187960334629669,grid_last5_core_digits,3,51,53126,0.8080925783192687,118.7960334629669
149,95,0.001187960334629669,seed_even_count,1,20,19997,0.8419052331533939,118.7960334629669
149,95,0.001187960334629669,seed_high_count,0,5,4985,0.8443118830174734,118.7960334629669
149,95,0.001187960334629669,seed_even_count,4,5,4945,0.8511415039114469,118.7960334629669
149,95,0.001187960334629669,seed_high_count,4,5,4918,0.8558143019199074,118.7960334629669
149,95,0.001187960334629669,seed_sum_mod2,odd,43,40018,0.9045053410175946,118.7960334629669
149,95,0.001187960334629669,seed_sum_mod3,1,29,26722,0.9135390118136445,118.7960334629669
167,115,0.0014380572471832836,seed_structure,AABB,1,2148,0.3237349202493725,143.80572471832835
167,115,0.0014380572471832836,overlap_unique,3,1,1676,0.41490609110719107,143.80572471832835
167,115,0.0014380572471832836,seed_high_count,0,4,4985,0.5579800270376346,143.80572471832835
167,115,0.0014380572471832836,seed_sum_range4_worst,25-28,8,8067,0.6896071488242491,143.80572471832835
167,115,0.0014380572471832836,seed_last_in_core,yes,27,24057,0.780451861611282,143.80572471832835
167,115,0.0014380572471832836,seed_even_count,3,24,20021,0.8335838673740398,143.80572471832835
167,115,0.0014380572471832836,seed_high_count,3,24,19954,0.8363828108998522,143.80572471832835
167,115,0.0014380572471832836,seed_spread,3-5,33,27370,0.8384225826436434,143.80572471832835
167,115,0.0014380572471832836,seed_sum_mod3,2,33,26879,0.853738088729362,143.80572471832835
